song,performer,chart_position,previous_position,peak,weeks_on_chart,hitTF,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Can't Get Used To Losing You - Marvel & Eli's Southside Edit,"Colour Girl', 'The Original",0.0,0.0,0.0,0.0,0.0,18wPPY2V5gIisgO0zOxULE,0.782,0.9279999999999999,0.0,-8.212,1.0,0.0861,0.005520000000000001,0.392,0.0878,0.862,132.048,209293.0,4.0
Hands Up,Vicky Chen,0.0,0.0,0.0,0.0,0.0,5D2JmN22LmkTKdMSeLoM4v,0.526,0.684,5.0,-2.786,1.0,0.0323,0.271,0.0,0.0954,0.584,141.996,192887.0,4.0
5 Letras,Alexis y Fido,0.0,0.0,0.0,0.0,0.0,4sVdzbLsgnWoFtDuoaXzWp,0.815,0.768,6.0,-6.276,0.0,0.171,0.217,1.69e-06,0.0632,0.667,93.971,196573.0,4.0
Холодные Ребра,"GONE.Fludd', 'techno",0.0,0.0,0.0,0.0,0.0,2pTpBBj43QYQuUlZKA65fU,0.42700000000000005,0.769,1.0,-6.095,1.0,0.182,0.637,6.02e-06,0.243,0.327,99.48700000000001,205588.0,4.0
Morir Tres Veces,Mœnia,0.0,0.0,0.0,0.0,0.0,1dtrBTzp3VLx7IyQvJh8rW,0.6779999999999999,0.722,5.0,-6.108,1.0,0.0307,0.22899999999999998,5.489999999999999e-05,0.11199999999999999,0.59,112.05799999999999,237000.0,4.0
Macern,"Kringlegutta, Mikkel Christiansen & Lættis Weed",0.0,0.0,0.0,0.0,0.0,2R7nSkIjC86JoofYG3Sjid,0.836,0.737,9.0,-5.395,1.0,0.28800000000000003,0.0564,0.0,0.0781,0.764,119.906,170032.0,4.0
Somebody Wants You,Oscar and the Wolf,0.0,0.0,0.0,0.0,0.0,0o2D66LSXLZmW9hV5pzu4w,0.517,0.419,10.0,-12.527000000000001,0.0,0.0427,0.493,0.0325,0.0842,0.135,111.01299999999999,224210.0,4.0
Love Me Back,Can Bonomo,0.0,0.0,0.0,0.0,0.0,6Sa2IXbpv1TTpYdBY0dJXH,0.698,0.9590000000000001,4.0,-5.127000000000001,1.0,0.0721,0.183,0.0,0.726,0.639,102.022,181745.0,4.0
guccy bag,sangiovanni,0.0,0.0,0.0,0.0,0.0,755xh1CnKw8zg2m3Uv4TEX,0.556,0.731,11.0,-6.572,0.0,0.0923,0.373,0.0,0.11599999999999999,0.0396,98.135,202469.0,4.0
One Hell of an Amen,Brantley Gilbert,0.0,0.0,0.0,0.0,0.0,1fm1sbvuGX2Wzox2Kg4GbT,0.547,0.664,1.0,-5.622000000000001,1.0,0.027999999999999997,0.0139,2.94e-06,0.077,0.551,138.048,222627.0,4.0
Karadouzeni,Markos Vamvakaris,0.0,0.0,0.0,0.0,0.0,7bIzgGrSF513aNh5kWKJlz,0.774,0.569,5.0,-8.687999999999999,1.0,0.0572,0.995,0.466,0.11800000000000001,0.718,104.514,197187.0,4.0
Smack (Mix Cut) - Waio Remix,"Simon Patterson', 'WAIO",0.0,0.0,0.0,0.0,0.0,58kCl906j0qF6Fnh1CCpiV,0.45299999999999996,0.9940000000000001,1.0,-8.732000000000001,1.0,0.0658,1.5399999999999998e-05,0.843,0.312,0.376,136.02,42347.0,4.0
"I Love My Guru - (Live At Wacken, 2018)",Helmet,0.0,0.0,0.0,0.0,0.0,2lOBMhKDYd3j8jtGOuQSXC,0.425,0.9229999999999999,5.0,-6.984,0.0,0.0602,9.549999999999999e-05,0.174,0.6709999999999999,0.502,145.989,153707.0,4.0
Loneliest Time Of Year,Mabel,0.0,0.0,0.0,0.0,0.0,24nN6lw7arqJhitQhfF4WO,0.517,0.609,7.0,-5.702000000000001,1.0,0.0291,0.0631,0.0,0.106,0.239,92.09299999999999,202693.0,4.0
Develerle Yaşıyorum,Gaye Su Akyol,0.0,0.0,0.0,0.0,0.0,3QckuEoTCTQ6oK2BclLIln,0.38299999999999995,0.45399999999999996,11.0,-11.467,0.0,0.0487,0.483,0.00010400000000000001,0.43,0.397,141.205,289387.0,4.0
Pikete Espacial,"Cecilio G.', 'Limabeatz",0.0,0.0,0.0,0.0,0.0,1diOthItf5NALNNU5rQ7Yk,0.633,0.8340000000000001,4.0,-2.388,0.0,0.23800000000000002,0.469,0.0,0.316,0.915,83.065,189231.0,5.0
Храм,Splean,0.0,0.0,0.0,0.0,0.0,7GpxqWCNUGqOpCkOCk8Uek,0.78,0.642,9.0,-11.440999999999999,0.0,0.0279,0.534,6.74e-06,0.10800000000000001,0.93,114.97,165280.0,4.0
Off the Box - Santiago Santamaria Remix - Mixed,"Loz Goddard', 'Santiago Santamaria",0.0,0.0,0.0,0.0,0.0,61f1PfJJjl2ZdC3KlDQPIl,0.7959999999999999,0.736,3.0,-15.95,0.0,0.0416,0.0050100000000000006,0.862,0.0724,0.736,120.00399999999999,318896.0,4.0
Nyt on jatkot,"Movetron', 'Poju",0.0,0.0,0.0,0.0,0.0,5YYQxvTeF8rSOv2wnazgpw,0.687,0.93,0.0,-7.2829999999999995,1.0,0.05,0.0173,0.00015800000000000002,0.691,0.381,135.012,229605.0,4.0
Serenata,Mike Bahía,0.0,0.0,0.0,0.0,0.0,0Ek2vjTPwy3fXKQnsXy8MH,0.757,0.8240000000000001,7.0,-2.657,1.0,0.134,0.0859,0.0,0.165,0.495,174.065,206968.0,4.0
Mista Uanteik,Lil Supa,0.0,0.0,0.0,0.0,0.0,5ZAVPUsb3KumdvhQrFetiY,0.6459999999999999,0.745,4.0,-6.768,0.0,0.214,0.29100000000000004,0.0,0.213,0.511,92.167,260650.0,4.0
Red Swan,"Yoshiki', 'HYDE",0.0,0.0,0.0,0.0,0.0,0zvN9oq95bIEQjvfcdeZlX,0.275,0.782,10.0,-4.689,1.0,0.0467,0.0521,2.25e-06,0.331,0.154,131.744,263720.0,4.0
Bluebeard - Remastered 2006,Cocteau Twins,0.0,0.0,0.0,0.0,0.0,15RwduPvIPBUeieiY5vQVj,0.44,0.755,4.0,-5.8660000000000005,1.0,0.0319,0.02,0.0,0.091,0.508,94.971,233773.0,4.0
Forces of Attraction,Jóhann Jóhannsson,0.0,0.0,0.0,0.0,0.0,4NpX4g7sdnZtgteu1m2m3S,0.511,0.126,7.0,-20.851999999999997,1.0,0.0374,0.895,0.8690000000000001,0.102,0.40299999999999997,103.99700000000001,123158.0,4.0
Y Ahora Resulta,Voz De Mando,0.0,0.0,0.0,0.0,0.0,6urCY4DusFP1RSl5H2gQC2,0.826,0.513,2.0,-5.227,1.0,0.0485,0.292,9.67e-06,0.0698,0.848,149.79399999999998,203573.0,3.0
Change My Mind,One Direction,0.0,0.0,0.0,0.0,0.0,23eQyAz9tzvrKsG0kAnrja,0.599,0.595,2.0,-5.316,1.0,0.0281,0.0634,0.0,0.10300000000000001,0.474,117.031,212893.0,4.0
Белый танец,LSP,0.0,0.0,0.0,0.0,0.0,2TRrodaLluhs3ZRqohFpyM,0.695,0.53,8.0,-8.837,1.0,0.0913,0.128,5.17e-06,0.127,0.331,99.99700000000001,274677.0,4.0
The Business - Vintage Culture & Dubdogz Remix,"Tiësto', 'Vintage Culture', 'Dubdogz",0.0,0.0,0.0,0.0,0.0,0WqVZrjPZUnRCsBzA9mdVc,0.76,0.6920000000000001,8.0,-7.627000000000001,0.0,0.0579,0.0847,0.0186,0.381,0.484,124.04299999999999,189677.0,4.0
Love Walked In - 2016 Remaster,Matt Monro,0.0,0.0,0.0,0.0,0.0,62bEHmZQ4r2quag4s4cS48,0.631,0.322,5.0,-11.927999999999999,0.0,0.0339,0.763,0.0,0.0408,0.583,120.986,116920.0,4.0
STAND PROUD,Jin Hashimoto,0.0,0.0,0.0,0.0,0.0,3OqPSJsqe4LvcaVl7G6vV3,0.293,0.958,9.0,-3.741,0.0,0.138,2.22e-05,6.64e-06,0.35700000000000004,0.2,164.935,278067.0,4.0
The Nights,Chlara,0.0,0.0,0.0,0.0,0.0,3YkhNMK7YcdkUSKM5nM3ur,0.546,0.32,11.0,-6.903,1.0,0.0321,0.8270000000000001,0.0,0.321,0.53,88.21600000000001,222000.0,4.0
สภาวะหัวใจล้มเหลวเฉียบพลัน,Sweet Mullet,0.0,0.0,0.0,0.0,0.0,4A5G9y3gVsPlfZlElDN8Nx,0.215,0.9329999999999999,2.0,-4.626,1.0,0.17,0.0128,0.0027199999999999998,0.32799999999999996,0.53,187.88099999999997,240507.0,4.0
B11 (feat. Myke Towers),"Rvssian', 'Darell', 'Zion & Lennox', 'Myke Towers",0.0,0.0,0.0,0.0,0.0,4o1DxRjMCHDwBiOKv88rOl,0.759,0.7170000000000001,0.0,-5.013999999999999,1.0,0.115,0.0672,0.000455,0.131,0.195,99.946,251929.0,4.0
My Life Is a Party - Radio Edit,ItaloBrothers,0.0,0.0,0.0,0.0,0.0,6h7otZE1lZfWkynZKUcCqq,0.605,0.924,1.0,-5.358,1.0,0.408,0.0429,0.0,0.0743,0.19699999999999998,150.037,192751.0,4.0
Goat,"AP Dhillon', 'Gurinder Gill', 'Money Musik",0.0,0.0,0.0,0.0,0.0,7tavmiMMEibizGOiXoozar,0.725,0.821,6.0,-5.147,1.0,0.154,0.10300000000000001,3e-06,0.11800000000000001,0.135,91.821,159130.0,4.0
Electrobuzz - Original 2002 Edit,Matt Darey,0.0,0.0,0.0,0.0,0.0,4NWcosDcSoC9GulYBa91KG,0.55,0.94,6.0,-7.72,0.0,0.055999999999999994,0.000481,0.0421,0.285,0.488,140.011,246857.0,4.0
Living in the Moment,Jason Mraz,0.0,0.0,0.0,0.0,0.0,395XDt5vt8DKguJDjGtYLU,0.65,0.628,7.0,-7.16,1.0,0.0232,0.0482,0.0,0.11900000000000001,0.6990000000000001,84.14,235080.0,4.0
Ju Mer Dom Spottar,Kapten Röd,0.0,0.0,0.0,0.0,0.0,7i7zRj8jD5y2AGH4AJsdpB,0.741,0.748,5.0,-7.1339999999999995,1.0,0.3,0.244,0.0,0.109,0.843,97.26899999999999,192028.0,4.0
Rhythm Inside - Acoustic,Calum Scott,0.0,0.0,0.0,0.0,0.0,7vO3KTA1YPgw6eb3NITrO3,0.7140000000000001,0.40399999999999997,2.0,-5.205,0.0,0.0352,0.863,0.0,0.11699999999999999,0.251,120.37299999999999,212171.0,4.0
Como Es,"Akim', 'SECH",0.0,0.0,0.0,0.0,0.0,3qq4E32TowNeYPtUqQHKsu,0.835,0.833,3.0,-2.54,0.0,0.11800000000000001,0.519,2.16e-06,0.17800000000000002,0.821,108.052,242258.0,4.0
You Make Me Feel Brand New - Live at Sydney Opera House,Simply Red,0.0,0.0,0.0,0.0,0.0,74zxAK1Gh3jTUE0SoHKF0f,0.603,0.508,6.0,-8.175,1.0,0.0342,0.474,1.9399999999999997e-05,0.342,0.17300000000000001,78.53399999999999,327539.0,4.0
emotions,iann dior,0.0,0.0,0.0,0.0,0.0,5ls62WNKHUUrdF3r1cv83T,0.63,0.63,9.0,-6.211,1.0,0.0395,0.0131,0.0,0.142,0.163,80.512,131213.0,4.0
ロマンティックいか焼き,Nogizaka46,0.0,0.0,0.0,0.0,0.0,4Sa8R8CJgXNJz6MsOrsSwj,0.61,0.7809999999999999,1.0,-3.194,1.0,0.035,0.606,0.0,0.129,0.768,142.033,269800.0,4.0
ไม่เดียงสา,Big Ass,0.0,0.0,0.0,0.0,0.0,6xxBWqtAELhcSt0kY2qo5Z,0.5479999999999999,0.7490000000000001,1.0,-4.62,1.0,0.0256,0.16399999999999998,0.0,0.273,0.63,131.976,261932.0,4.0
U Suck,Khole,0.0,0.0,0.0,0.0,0.0,6avrR8KOfXZfWQruHxywTD,0.642,0.276,2.0,-8.933,1.0,0.0343,0.9259999999999999,0.0,0.133,0.321,114.749,207938.0,4.0
Pacify Her,Melanie Martinez,0.0,0.0,0.0,0.0,0.0,538ygXRqMlIPEEABVbWGue,0.5760000000000001,0.593,9.0,-6.024,0.0,0.0306,0.0467,0.000767,0.237,0.373,157.993,220013.0,4.0
Let Me Down Slowly (feat. Alessia Cara),"Alec Benjamin', 'Alessia Cara",0.0,0.0,0.0,0.0,0.0,1roCmBlcpV7LzsmB7pmCyt,0.655,0.569,1.0,-5.018,0.0,0.0349,0.716,7.4e-06,0.135,0.44,150.267,169175.0,4.0
Ella es una G,"C.R.O', 'Duki",0.0,0.0,0.0,0.0,0.0,1uARbfg2RXPtyr6sqVQUif,0.7759999999999999,0.5870000000000001,8.0,-7.004,0.0,0.0604,0.424,1.04e-06,0.201,0.652,140.029,216917.0,4.0
Neredesin Sen,Cem Adrian,0.0,0.0,0.0,0.0,0.0,2Blnir0KjFdvMUPbYIYbKU,0.365,0.289,3.0,-10.722999999999999,1.0,0.034,0.934,0.000532,0.207,0.271,130.868,249573.0,4.0
Namaste,Static & Ben El,0.0,0.0,0.0,0.0,0.0,0cRHmj8gMA9TFDKwbspHvx,0.7290000000000001,0.765,8.0,-4.637,1.0,0.11599999999999999,0.20199999999999999,0.0,0.41,0.9279999999999999,145.013,200369.0,4.0
Mandela,"SBMG', 'Sevn Alias', 'Louis', 'D-Double', 'Lijpe', 'Hef",0.0,0.0,0.0,0.0,0.0,2l6GRYD67uIexinQaaULxY,0.802,0.7559999999999999,7.0,-3.892,1.0,0.243,0.168,0.0,0.302,0.396,142.082,370982.0,4.0
Mysterious Ways (GDJB Year in Review 2017),Claus Backslash,0.0,0.0,0.0,0.0,0.0,7As5npCoMc3FPXa7Bx7ljf,0.47,0.8959999999999999,3.0,-9.176,0.0,0.0795,0.00123,0.519,0.456,0.11699999999999999,132.079,203515.0,4.0
In City Dreams - 2012 Remaster,Robin Trower,0.0,0.0,0.0,0.0,0.0,178i3uW9W1cSxkfg7PwrT8,0.451,0.605,1.0,-7.992000000000001,1.0,0.0298,0.0803,0.0,0.121,0.513,133.64700000000002,315693.0,4.0
Happy New Years (Let's Fall in Love Again) 2019,Jeff Kiefer,0.0,0.0,0.0,0.0,0.0,1wDsCKx6DbevWBaHnHnw6U,0.41200000000000003,0.5920000000000001,9.0,-6.896,1.0,0.0349,0.16899999999999998,1.25e-05,0.0855,0.34600000000000003,130.06799999999998,230885.0,4.0
Peaches,"Justin Bieber', 'Daniel Caesar', 'Giveon",0.0,0.0,0.0,0.0,0.0,6C89QOCx7SISdCIYYhEycd,0.677,0.696,0.0,-6.181,1.0,0.11900000000000001,0.321,0.0,0.42,0.46399999999999997,90.03,198082.0,4.0
Sudah Ku Tahu,Projector Band,0.0,0.0,0.0,0.0,0.0,5aErufES0TkxM2HE9SrzW9,0.522,0.677,9.0,-3.688,0.0,0.0267,0.135,0.000144,0.127,0.267,139.921,258332.0,4.0
Bebeto,"Kendji Girac', 'Soolking",0.0,0.0,0.0,0.0,0.0,5vumhGuRduRpXpQ8Nio0h8,0.856,0.7140000000000001,8.0,-6.138999999999999,0.0,0.154,0.42,3.41e-06,0.13699999999999998,0.898,110.96700000000001,205400.0,4.0
Pes Mou Mia Lexi,"Manos Hadjidakis', 'Maro Kontou",0.0,0.0,0.0,0.0,0.0,2MtMqEJRAZu6Blfy8vnZV8,0.233,0.43700000000000006,0.0,-14.460999999999999,1.0,0.0504,0.519,0.0,0.429,0.45,177.58599999999998,170333.0,4.0
Min Anisiheis,Giorgos Sabanis,0.0,0.0,0.0,0.0,0.0,4NVAxrnS4AWXdc2E20FXXz,0.6679999999999999,0.7759999999999999,9.0,-9.527000000000001,0.0,0.0342,0.0475,2.88e-06,0.142,0.275,107.98100000000001,269254.0,4.0
Terug Naar Toen (feat. Lijpe),"Boef', 'Lijpe",0.0,0.0,0.0,0.0,0.0,78MjdEavkSKQCungaxkd7V,0.757,0.7120000000000001,11.0,-6.721,0.0,0.41600000000000004,0.23600000000000002,0.0,0.21,0.498,96.434,200795.0,4.0
Doin' Fine,Lauren Alaina,0.0,0.0,0.0,0.0,0.0,6nqvInlnaMzEzaw4s0zbee,0.439,0.752,8.0,-4.143,1.0,0.0375,0.11599999999999999,0.0,0.133,0.456,166.051,199907.0,4.0
Power Of Elements (Mix Cut) - Extended Mix,Andrew Rayel,0.0,0.0,0.0,0.0,0.0,4jarQShOHxnkkdoKgip6gL,0.629,0.715,8.0,-6.779,1.0,0.248,0.007809999999999999,1e-06,0.7040000000000001,0.413,134.091,57307.0,4.0
Dakje Open,Kevin,0.0,0.0,0.0,0.0,0.0,0HyNAixyTtdkSDgRgHSCp4,0.833,0.486,1.0,-11.012,0.0,0.43799999999999994,0.341,0.0,0.14400000000000002,0.46299999999999997,68.148,224979.0,5.0
Putih,Efek Rumah Kaca,0.0,0.0,0.0,0.0,0.0,7HW7C1NSXomYmZRVYv7m0a,0.585,0.479,5.0,-10.136000000000001,1.0,0.0257,0.0561,0.191,0.11,0.321,107.96799999999999,586387.0,4.0
Jet Lag,Patron,0.0,0.0,0.0,0.0,0.0,7DEh574l5gTV0FjHVild3l,0.684,0.637,11.0,-6.244,0.0,0.28600000000000003,0.255,0.0,0.254,0.846,149.917,171967.0,4.0
Mayor que yo,"Tonny Tun Tun', 'Daddy Yankee', 'Wisin & Yandel",0.0,0.0,0.0,0.0,0.0,4n4CBlQVxxnU0MHGO5Mqv3,0.66,0.7929999999999999,9.0,-8.005,0.0,0.32899999999999996,0.47200000000000003,0.0,0.611,0.7490000000000001,179.512,249680.0,4.0
Jossu - feat. Jukka poika,"Cheek', 'Jukka Poika",0.0,0.0,0.0,0.0,0.0,4NMELD7W8jyvANm90bVogf,0.816,0.8540000000000001,0.0,-5.84,1.0,0.0829,0.0879,0.0,0.0406,0.898,99.944,193080.0,4.0
Venda,Tři Sestry,0.0,0.0,0.0,0.0,0.0,6dQTe4Ur8goYIWfMXkOeR2,0.534,0.8640000000000001,0.0,-4.982,1.0,0.0421,0.00671,0.000149,0.0496,0.633,149.392,232960.0,4.0
Blame It On You - 2021 Remaster,The Hangouts,0.0,0.0,0.0,0.0,0.0,4uWSf5tskvWeY9PFCY4Gi3,0.537,0.6990000000000001,4.0,-3.1489999999999996,1.0,0.0252,0.382,0.0,0.21600000000000003,0.762,103.14399999999999,173413.0,4.0
90 minutos - Acústica,Vanesa Martín,0.0,0.0,0.0,0.0,0.0,1bbNQnAzRhIWKgXBZk2aU9,0.444,0.152,2.0,-12.448,1.0,0.0526,0.9390000000000001,1.74e-06,0.966,0.35700000000000004,145.04399999999998,233147.0,4.0
La Cátedra,Residente,0.0,0.0,0.0,0.0,0.0,5iZxLtBUcoQPXSO2iDERp1,0.47200000000000003,0.7509999999999999,7.0,-5.974,1.0,0.332,0.0716,0.0,0.634,0.474,169.91400000000002,720000.0,4.0
Vienkārši Būt,Edavārdi,0.0,0.0,0.0,0.0,0.0,0i8olHpDJKiN5A1TzRPquV,0.703,0.847,7.0,-5.2,1.0,0.32799999999999996,0.145,0.0,0.354,0.779,89.88,162489.0,4.0
Teybim Çalar,Allame,0.0,0.0,0.0,0.0,0.0,2YnZQlKpTpfrclmDLJDp7J,0.747,0.774,2.0,-8.111,1.0,0.157,0.503,0.00010400000000000001,0.099,0.8270000000000001,140.046,243500.0,4.0
大志若魚,Cosmos People,0.0,0.0,0.0,0.0,0.0,61Qe4u2GwpMb79LB2nczfY,0.64,0.69,7.0,-5.926,1.0,0.0304,0.0781,0.0,0.0912,0.596,96.926,248720.0,4.0
Un Ángel Como El Sol Tú Eres,Eros Ramazzotti,0.0,0.0,0.0,0.0,0.0,6qkDsBn30aO9TJdwXznRO8,0.562,0.915,11.0,-2.525,0.0,0.0673,0.0034799999999999996,0.0,0.27,0.777,99.09299999999999,203027.0,4.0
Tipo Tobi,MHRAP,0.0,0.0,0.0,0.0,0.0,45vigZiVUySqgsMXqxhtvp,0.613,0.653,1.0,-9.2,1.0,0.0829,0.239,0.0,0.114,0.557,162.123,204448.0,4.0
Ich will nur dass du weißt - Radio Edit,"SDP', 'Adel Tawil",0.0,0.0,0.0,0.0,0.0,5cNrYbEQ6QHj8LwibGk57Z,0.616,0.69,8.0,-5.749,1.0,0.0411,0.529,0.0,0.11699999999999999,0.452,82.0,201729.0,4.0
Gyere Velem,Bagossy Brothers Company,0.0,0.0,0.0,0.0,0.0,1KVUjYcqsACv7MCVLDBvxy,0.6609999999999999,0.809,0.0,-4.184,1.0,0.0343,0.0182,0.0,0.0774,0.48100000000000004,128.024,218109.0,4.0
Cuando Baila,"DaniMflow', 'Lorena Santos",0.0,0.0,0.0,0.0,0.0,0ZtMTG2JXLCHqwm3ojuusm,0.81,0.78,2.0,-6.409,0.0,0.0364,0.483,2.81e-06,0.0679,0.853,115.11200000000001,202957.0,4.0
Rock You Like a Hurricane,Scorpions,0.0,0.0,0.0,0.0,0.0,1kFQxTCGUXdxHP72MNuJRG,0.5870000000000001,0.8909999999999999,11.0,-3.3810000000000002,1.0,0.0361,0.000261,0.00454,0.314,0.705,124.005,255573.0,4.0
Mr Crosby - 2004 Remaster,Edgar Broughton Band,0.0,0.0,0.0,0.0,0.0,29TPnDc620D0SlCWNkgilu,0.7909999999999999,0.444,10.0,-12.085999999999999,0.0,0.122,0.332,0.326,0.0532,0.8640000000000001,98.20200000000001,133213.0,4.0
The Reason [Mix Cut] - Original Mix,"Alex M.O.R.P.H.', 'Natalie Gioia",0.0,0.0,0.0,0.0,0.0,6J5qPmrPbiHp6kfAd7hnhm,0.513,0.976,3.0,-6.0329999999999995,0.0,0.10400000000000001,1.18e-05,8.35e-05,0.374,0.47,129.996,59080.0,4.0
"Rahu, Ainult Rahu",Sõpruse Puiestee,0.0,0.0,0.0,0.0,0.0,0B4hzOSpRRovpeBEt84ZfU,0.652,0.725,0.0,-6.053999999999999,1.0,0.0286,0.0643,0.0007700000000000001,0.0906,0.773,138.024,182080.0,4.0
ICU,Lou Doillon,0.0,0.0,0.0,0.0,0.0,17x6PeoHdViySHnbjDGSDy,0.66,0.465,5.0,-8.985,1.0,0.0343,0.16699999999999998,2.22e-06,0.0838,0.215,119.929,242053.0,4.0
Adagio de Mi País,La Triple Nelson,0.0,0.0,0.0,0.0,0.0,4oWnmXVwTPd2X478arN4jZ,0.389,0.61,9.0,-5.891,1.0,0.0356,0.0229,0.000128,0.354,0.375,146.09799999999998,290227.0,3.0
RAMore - Radio Edit,"RAM', 'Stine Grove",0.0,0.0,0.0,0.0,0.0,3Sy1Lzdg8G8eHLBDXwLYcS,0.325,0.9309999999999999,5.0,-5.3839999999999995,0.0,0.145,0.0004980000000000001,0.0516,0.175,0.0709,137.32299999999998,233442.0,4.0
The Future (FYHYM2018),David Gravell,0.0,0.0,0.0,0.0,0.0,6lmRt3CdzN6m6f7WeEXdBG,0.496,0.878,10.0,-6.515,0.0,0.0621,1.12e-06,0.298,0.34299999999999997,0.415,130.05100000000002,59000.0,4.0
Cómo Eran las Cosas - En Vivo,Babasónicos,0.0,0.0,0.0,0.0,0.0,6EGyyUiYhSAbeIEZKECMm7,0.382,0.46799999999999997,7.0,-9.463,1.0,0.0369,0.833,0.0,0.711,0.444,179.755,177067.0,4.0
Therapy Session,NF,0.0,0.0,0.0,0.0,0.0,6WKk8l8EXiwPBYlmSlhZWx,0.7040000000000001,0.778,8.0,-6.722,1.0,0.156,0.275,0.0,0.401,0.465,109.963,331480.0,4.0
Summertime In Paris,"Jaden', 'WILLOW",0.0,0.0,0.0,0.0,0.0,6XNANAB7sFvkfho6bMCp7o,0.569,0.86,9.0,-4.1160000000000005,1.0,0.043,0.135,0.0,0.153,0.289,90.93700000000001,270960.0,4.0
אנרגיה,Tuna,0.0,0.0,0.0,0.0,0.0,6I22rocqLZSvF7lg3TXxOJ,0.574,0.633,2.0,-7.468999999999999,1.0,0.1,0.43,0.0,0.12,0.7929999999999999,86.73100000000001,193286.0,4.0
Känn En Doft Av Kärleken,Lisa Ajax,0.0,0.0,0.0,0.0,0.0,3O8y8BrS97OlbXfjJ0fkvy,0.499,0.662,5.0,-6.546,1.0,0.0798,0.243,1.47e-06,0.136,0.359,89.522,183357.0,4.0
F*ckwithmeyouknowigotit,"JAY-Z', 'Rick Ross",0.0,0.0,0.0,0.0,0.0,5n86k4ft5H7OK4qdSUfYoz,0.611,0.46399999999999997,10.0,-8.068,0.0,0.294,0.0171,0.214,0.0794,0.27399999999999997,127.766,243413.0,4.0
İllede Roman Olsun,Kibariye,0.0,0.0,0.0,0.0,0.0,3KLsuhN1a1pnBruYVeOq3X,0.645,0.721,7.0,-5.222,0.0,0.0533,0.41,0.0,0.0816,0.748,145.954,232093.0,3.0
Tövbe,Duman,0.0,0.0,0.0,0.0,0.0,3MTKD1H6Kt1ocmgnXBhGNl,0.33,0.5379999999999999,11.0,-7.17,0.0,0.0388,0.0228,0.0611,0.2,0.10800000000000001,93.962,312773.0,4.0
Scared to Death,KZ Tandingan,0.0,0.0,0.0,0.0,0.0,0s94Uvqb2VpofYHa5ia5TW,0.28600000000000003,0.542,2.0,-5.752000000000001,1.0,0.0375,0.327,0.00034700000000000003,0.102,0.228,151.877,231866.0,3.0
בים בם בום,Guli Darzi Cole,0.0,0.0,0.0,0.0,0.0,2sw3Zn5sh5hAa7E5hSefl5,0.846,0.273,5.0,-9.185,0.0,0.0616,0.535,3.9200000000000004e-05,0.0945,0.6729999999999999,102.064,104307.0,4.0
Who You Are,Jessie J,0.0,0.0,0.0,0.0,0.0,65lIGCfW59BxcEJnnIOCq3,0.534,0.667,9.0,-3.91,1.0,0.0336,0.0233,7.3e-06,0.261,0.215,136.043,230773.0,4.0
Efter solsken,Panetoz,0.0,0.0,0.0,0.0,0.0,2dh07zmyCMoY64rQdJrXLe,0.735,0.848,9.0,-3.9739999999999998,1.0,0.122,0.135,0.0,0.0618,0.9670000000000001,104.03,190013.0,4.0
Nova Zembla [ASOT 593] - Armin van Buuren Remix,"Wiegel Meirmans Snitker', 'Armin van Buuren",0.0,0.0,0.0,0.0,0.0,4Z4KO339eF7UUsgFarV9XF,0.433,0.938,11.0,-8.467,0.0,0.0502,0.000192,0.9259999999999999,0.18600000000000003,0.349,132.0,58187.0,4.0
En la orilla del mar (Bolero version),Bienvenido Granda,0.0,0.0,0.0,0.0,0.0,4ok44lUrhQgJEoyQq5Ot3N,0.527,0.17800000000000002,3.0,-13.664000000000001,1.0,0.0353,0.9159999999999999,0.00655,0.203,0.645,104.87200000000001,170812.0,4.0
Минус 40,Mnogoznaal,0.0,0.0,0.0,0.0,0.0,2vak91y1VICVF2VTH8KZl8,0.743,0.904,11.0,-4.441,0.0,0.0544,0.0998,0.0132,0.141,0.593,128.009,154951.0,4.0
Swept Away,"Parra for Cuva', 'Anna Naklab",0.0,0.0,0.0,0.0,0.0,78YxzNOYX8D4kcct5G8fcf,0.731,0.44,9.0,-13.307,0.0,0.0347,0.47600000000000003,0.111,0.139,0.109,125.346,346500.0,4.0
Ритуалы,Pornofilmy,0.0,0.0,0.0,0.0,0.0,1jkX0sBnp2zVDLIMazZMEs,0.539,0.973,2.0,-3.242,1.0,0.0895,0.000559,2.01e-06,0.302,0.622,76.055,282928.0,4.0
Onda Onda (Olha a Onda),Tchakabum,0.0,0.0,0.0,0.0,0.0,4ohps6RKcqCWMfK8GFcYE5,0.6659999999999999,0.805,1.0,-7.396,0.0,0.21899999999999997,0.36200000000000004,0.000126,0.0716,0.43700000000000006,92.631,275707.0,4.0
White Noise - Loopable With No Fade,"Erik Eriksson', 'Lullabies for Deep Meditation', 'Baby Sweet Dream', 'White Noise Research",0.0,0.0,0.0,0.0,0.0,4MaJMSbaMBW3IrBuvWlOSX,0.0,0.0034200000000000003,8.0,-28.46,1.0,0.0,0.7909999999999999,1.0,0.111,0.0,0.0,90228.0,0.0
Maybe This Christmas (2013),Years,0.0,0.0,0.0,0.0,0.0,5ABdWwSrPiShakTFqTYhao,0.53,0.331,2.0,-10.616,1.0,0.0292,0.7390000000000001,0.237,0.14800000000000002,0.172,90.024,132000.0,4.0
